,list_date,description.year_built,description.baths_3qtr,description.sold_date,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,location.address.state,location.address.city,basement,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,shopping,washer_dryer,apartment,condos,duplex_triplex,land,mobile,multi_family,single_family,townhomes,interest_rate
6394,1692981287.0,1927.0,0.0,1704326400.0,2.0,0.0,3049.0,3137.0,2.0,0.0,2.0,4.0,239801.9642857143,239801.9642857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
7809,1696010835.0,2021.0,0.0,1704412800.0,2.0,1.0,23958.0,2755.0,3.0,2.0,1.0,3.0,434089.0,435382.5581395349,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,5.33
5902,1699518344.0,1948.0,0.0,1705017600.0,1.0,0.0,8350.0,916.0,1.0,1.0,1.0,2.0,283243.6614173228,255832.25806451612,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5491,1701197227.0,1989.0,0.0,1704931200.0,1.0,0.0,436.0,1050.0,1.0,0.0,1.0,2.0,260635.74626865672,250075.95041322315,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5.33
4581,1697778757.0,1974.0,0.0,1704931200.0,2.0,0.0,10454.0,1956.0,2.0,2.0,1.0,3.0,336884.1216216216,336884.1216216216,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
4459,1694092463.0,2008.0,0.0,1704931200.0,2.0,2.0,2614.0,2496.0,4.0,1.0,3.0,3.0,424447.63440860214,424447.63440860214,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,5.33
5228,1700408923.0,2001.0,0.0,1703030400.0,2.0,1.0,10454.0,2543.0,3.0,3.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
5514,1685446590.0,1890.0,0.0,1704153600.0,3.0,2.0,43560.0,4124.0,5.0,0.0,2.0,6.0,260635.74626865672,435142.85714285716,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.08
5283,1692112215.0,1973.0,0.0,1704758400.0,2.0,0.0,7405.0,1956.0,2.0,2.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.33
5874,1702488409.0,1992.0,0.0,1705017600.0,3.0,1.0,40511.0,2985.0,4.0,2.0,1.0,4.0,283243.6614173228,420031.25,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,5.33
7655,1698366449.0,1985.0,1.0,1703721600.0,1.0,0.0,2209.0,1072.0,2.0,0.0,1.0,3.0,449961.6666666667,449909.4017094017,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.33
4352,1694368179.0,1979.0,0.0,1705363200.0,1.0,1.0,21344.0,1071.0,2.0,0.0,1.0,3.0,424447.63440860214,424447.63440860214,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4982,1699476560.0,1915.0,0.0,1701734400.0,1.0,1.0,1310.0,1228.0,2.0,0.0,3.0,4.0,244447.15447154472,183784.94623655913,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,5.33
1628,1699219161.0,1955.0,0.0,1705017600.0,2.0,0.0,10454.0,1296.0,2.0,0.0,2.0,2.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4039,1699625906.0,1951.0,0.0,1704412800.0,1.0,0.0,5271.0,992.0,1.0,1.0,1.0,2.0,351393.78571428574,338264.57364341087,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
5924,1697725582.0,2005.0,0.0,1705017600.0,2.0,0.0,5001.0,952.0,2.0,1.0,1.0,2.0,283243.6614173228,255832.25806451612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2614,1698691683.0,1993.0,0.0,1702598400.0,3.0,1.0,10890.0,2548.0,4.0,2.0,2.0,4.0,238092.4406779661,240520.9391304348,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
8138,1685716036.0,1964.0,0.0,1694476800.0,2.0,0.0,12632.0,2218.0,2.0,0.0,2.0,3.0,51394.02985074627,47327.27272727273,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.08
7884,1701366319.0,1929.0,0.0,1704672000.0,2.0,0.0,6098.0,1872.0,2.0,2.0,2.0,4.0,434089.0,435382.5581395349,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5.33
5534,1698851219.0,1984.0,0.0,1704758400.0,2.0,1.0,436.0,1540.0,3.0,0.0,1.0,2.0,260635.74626865672,250075.95041322315,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,5.33
1670,1702508944.0,1997.0,0.0,1705017600.0,2.0,0.0,41382.0,1222.0,2.0,2.0,1.0,3.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1497,1694578610.0,2005.0,0.0,1701043200.0,1.0,1.0,4497.0,1848.0,2.0,2.0,2.0,3.0,319652.11023622047,319652.11023622047,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.33
7572,1694802130.0,1992.0,0.0,1703808000.0,2.0,0.0,9680.0,1618.0,2.0,2.0,1.0,3.0,449961.6666666667,449909.4017094017,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1325,1692962905.0,2018.0,0.0,1701302400.0,2.0,0.0,10376.0,1943.0,2.0,2.0,1.0,2.0,319652.11023622047,319652.11023622047,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,5.33
789,1704329880.0,1990.0,0.0,1705017600.0,2.0,0.0,5101.0,1044.0,2.0,2.0,1.0,2.0,494053.8461538461,394272.7272727273,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
813,1701488746.0,1978.0,0.0,1704931200.0,2.0,0.0,6399.0,1378.0,2.0,2.0,1.0,4.0,494053.8461538461,504408.4905660377,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
41,1701996640.0,1969.0,0.0,1705017600.0,2.0,0.0,14375.0,1576.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6412,1700671953.0,1959.0,0.0,1703808000.0,1.0,1.0,12197.0,1610.0,2.0,0.0,1.0,3.0,239801.9642857143,239801.9642857143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4778,1688308514.0,1912.0,0.0,1704412800.0,1.0,1.0,1799.0,1632.0,2.0,0.0,3.0,4.0,244447.15447154472,183784.94623655913,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.08
683,1700264750.0,1963.0,0.0,1705017600.0,2.0,0.0,5663.0,1455.0,2.0,2.0,1.0,3.0,494053.8461538461,504408.4905660377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6507,1697237590.0,1920.0,0.0,1704844800.0,3.0,0.0,3920.0,3116.0,3.0,0.0,3.0,7.0,458996.5652173913,458996.5652173913,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.33
4031,1698757233.0,1900.0,0.0,1704672000.0,1.0,0.0,3964.0,788.0,1.0,1.0,1.0,0.0,351393.78571428574,338264.57364341087,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1185,1685559094.0,1922.0,0.0,1703635200.0,2.0,0.0,7841.0,1728.0,2.0,2.0,2.0,5.0,343289.04761904763,343289.04761904763,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.08
205,1701996640.0,1969.0,0.0,1705017600.0,2.0,0.0,14375.0,1576.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3953,1700331294.0,1889.0,0.0,1704412800.0,3.0,0.0,4792.0,2277.0,3.0,0.0,2.0,6.0,351393.78571428574,338264.57364341087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.33
3591,1699122893.0,1961.0,0.0,1704672000.0,2.0,0.0,19115.0,1713.0,2.0,0.0,2.0,3.0,546702.2359550562,546702.2359550562,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
4028,1701361434.0,1947.0,0.0,1704672000.0,1.0,1.0,4400.0,720.0,2.0,1.0,1.0,2.0,351393.78571428574,338264.57364341087,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4524,1699015468.0,1995.0,0.0,1705017600.0,2.0,1.0,4356.0,1230.0,3.0,0.0,2.0,2.0,424447.63440860214,424447.63440860214,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.33
4010,1699802441.0,1912.0,0.0,1705017600.0,1.0,0.0,2788.0,1517.0,1.0,0.0,2.0,4.0,351393.78571428574,338264.57364341087,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,5.33
4716,1693934456.0,2010.0,1.0,1704844800.0,1.0,1.0,871.0,2230.0,3.0,2.0,1.0,2.0,336884.1216216216,336884.1216216216,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,5.33
1455,1691009972.0,2015.0,0.0,1701216000.0,2.0,0.0,7804.0,1794.0,2.0,2.0,1.0,3.0,319652.11023622047,319652.11023622047,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5.33
7686,1697157818.0,1980.0,0.0,1704240000.0,1.0,0.0,2324.0,120.0,0.0,0.0,1.0,0.0,449961.6666666667,449909.4017094017,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5.33
1126,1680886280.0,1923.0,0.0,1704844800.0,2.0,1.0,9583.0,1684.0,3.0,0.0,1.0,4.0,343289.04761904763,343289.04761904763,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.83
3810,1702663777.0,1953.0,0.0,1704412800.0,1.0,0.0,30492.0,1884.0,1.0,0.0,1.0,2.0,175455.03875968992,175455.03875968992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1146,1695440656.0,1930.0,0.0,1703548800.0,2.0,0.0,5663.0,1680.0,2.0,1.0,2.0,4.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.33
1613,1700829714.0,1994.0,0.0,1704931200.0,2.0,0.0,11326.0,1553.0,2.0,2.0,1.0,3.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
6092,1697208016.0,2002.0,0.0,1704672000.0,2.0,1.0,5227.0,1992.0,3.0,2.0,2.0,4.0,431431.53153153154,431431.53153153154,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3445,1697119044.0,1975.0,0.0,1702598400.0,2.0,0.0,9000.0,1860.0,2.0,0.0,3.0,4.0,546702.2359550562,546702.2359550562,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,5.33
7544,1701387500.0,1986.0,0.0,1704931200.0,2.0,0.0,8379.0,1352.0,2.0,2.0,1.0,3.0,449961.6666666667,449909.4017094017,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5.33
1380,1695960946.0,2022.0,0.0,1703808000.0,2.0,0.0,28750.0,1649.0,2.0,2.0,2.0,3.0,319652.11023622047,319652.11023622047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6421,1699679966.0,1938.0,0.0,1704844800.0,1.0,0.0,13504.0,1502.0,1.0,0.0,2.0,4.0,239801.9642857143,239801.9642857143,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
3578,1698937548.0,1923.0,0.0,1701734400.0,1.0,1.0,1826.0,1361.0,2.0,1.0,4.0,2.0,546702.2359550562,546702.2359550562,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.33
4902,1704492743.0,1902.0,0.0,1704326400.0,1.0,1.0,3241.0,2016.0,2.0,0.0,3.0,4.0,244447.15447154472,183784.94623655913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
4959,1692194153.0,2002.0,0.0,1703203200.0,2.0,1.0,0.0,2116.0,3.0,1.0,2.0,3.0,244447.15447154472,729000.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.33
5835,1698946072.0,2014.0,0.0,1705017600.0,3.0,1.0,14375.0,3825.0,4.0,3.0,2.0,4.0,283243.6614173228,255832.25806451612,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
383,1701447826.0,1970.0,0.0,1704758400.0,2.0,0.0,16117.0,1497.0,2.0,2.0,2.0,3.0,239309.83606557376,243946.55172413794,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
7807,1696963521.0,1986.0,0.0,1704412800.0,3.0,0.0,9583.0,2590.0,3.0,3.0,2.0,3.0,434089.0,435382.5581395349,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,5.33
113,1691034089.0,1975.0,0.0,1703894400.0,2.0,0.0,17280.0,2240.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6243,1696435872.0,1977.0,0.0,1703808000.0,2.0,0.0,6970.0,1198.0,2.0,2.0,1.0,3.0,431431.53153153154,431431.53153153154,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5848,1699075623.0,1956.0,0.0,1705017600.0,1.0,0.0,7841.0,858.0,1.0,1.0,1.0,3.0,283243.6614173228,106000.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
5997,1702488409.0,1992.0,0.0,1705017600.0,3.0,1.0,40511.0,2985.0,4.0,2.0,1.0,4.0,283243.6614173228,420031.25,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,5.33
5431,1697817201.0,1950.0,0.0,1704240000.0,1.0,0.0,5227.0,1102.0,1.0,1.0,2.0,2.0,260635.74626865672,250075.95041322315,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
5666,1696609080.0,1992.0,0.0,1699833600.0,1.0,1.0,4792.0,1475.0,2.0,2.0,2.0,3.0,251629.78723404257,237835.89743589744,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3689,1701376947.0,1998.0,0.0,1704326400.0,4.0,1.0,17860.0,4948.0,5.0,0.0,2.0,5.0,175455.03875968992,175455.03875968992,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3218,1699116631.0,1920.0,0.0,1705017600.0,1.0,0.0,2404.0,1052.0,1.0,0.0,1.0,3.0,578773.5849056604,578773.5849056604,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
1999,1692218510.0,1975.0,0.0,1704412800.0,1.0,1.0,14375.0,1034.0,2.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2984,1696353164.0,1960.0,0.0,1701388800.0,3.0,1.0,14985.0,3386.0,4.0,0.0,2.0,4.0,240292.77777777778,240292.77777777778,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5.33
3632,1700683551.0,1957.0,0.0,1704844800.0,2.0,0.0,12197.0,960.0,2.0,0.0,1.0,3.0,175455.03875968992,175455.03875968992,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,5.33
3447,1691795489.0,1973.0,0.0,1702425600.0,2.0,1.0,9000.0,2016.0,3.0,1.0,3.0,3.0,546702.2359550562,546702.2359550562,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
8082,1695234542.0,1973.0,0.0,1703721600.0,2.0,0.0,3049.0,2006.0,2.0,0.0,2.0,4.0,51394.02985074627,47327.27272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7913,1702580406.0,1954.0,0.0,1705017600.0,1.0,0.0,5227.0,1224.0,1.0,0.0,2.0,3.0,434089.0,435382.5581395349,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
500,1701449872.0,1930.0,0.0,1703548800.0,1.0,0.0,6521.0,1544.0,1.0,1.0,1.0,2.0,447795.6153846154,457283.7916666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5.33
2466,1695412218.0,2003.0,0.0,1695340800.0,2.0,0.0,14810.0,2238.0,2.0,3.0,1.0,3.0,178189.2857142857,178189.2857142857,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
6318,1695069429.0,1951.0,0.0,1704240000.0,1.0,0.0,10454.0,1299.0,1.0,0.0,1.0,2.0,239801.9642857143,239801.9642857143,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5406,1699473266.0,1962.0,0.0,1705017600.0,1.0,0.0,22651.0,1040.0,1.0,0.0,2.0,3.0,260635.74626865672,250075.95041322315,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5.33
506,1699645003.0,2005.0,0.0,1703548800.0,4.0,0.0,8880.0,3135.0,4.0,3.0,2.0,4.0,447795.6153846154,457283.7916666667,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
6085,1701127674.0,1979.0,0.0,1704931200.0,2.0,0.0,8712.0,1255.0,2.0,2.0,1.0,3.0,431431.53153153154,431431.53153153154,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5876,1697650022.0,1965.0,0.0,1705017600.0,2.0,0.0,7200.0,2156.0,2.0,2.0,2.0,4.0,283243.6614173228,255832.25806451612,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
111,1689803453.0,1987.0,0.0,1704153600.0,3.0,1.0,29621.0,3288.0,4.0,2.0,2.0,4.0,172763.26515151514,172763.26515151514,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,5.08
631,1692737000.0,1979.0,0.0,1703548800.0,2.0,0.0,8018.0,1156.0,2.0,2.0,1.0,2.0,447795.6153846154,342857.14285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5838,1697650022.0,1965.0,0.0,1705017600.0,2.0,0.0,7200.0,2156.0,2.0,2.0,2.0,4.0,283243.6614173228,255832.25806451612,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
1933,1694198870.0,1907.0,0.0,1704931200.0,1.0,0.0,5968.0,1439.0,1.0,0.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4912,1699620220.0,1836.0,0.0,1703721600.0,1.0,0.0,1019.0,1240.0,1.0,0.0,2.0,2.0,244447.15447154472,183784.94623655913,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
5603,1694101936.0,1920.0,0.0,1703808000.0,2.0,0.0,3049.0,2326.0,2.0,0.0,2.0,6.0,260635.74626865672,250075.95041322315,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.33
2010,1697568574.0,1917.0,0.0,1705017600.0,1.0,0.0,7144.0,840.0,1.0,0.0,2.0,2.0,228275.70247933886,228275.70247933886,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
351,1695742857.0,1961.0,0.0,1704412800.0,2.0,0.0,9583.0,1681.0,2.0,1.0,2.0,3.0,239309.83606557376,243946.55172413794,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
917,1687474773.0,1967.0,1.0,1703721600.0,2.0,0.0,9740.0,3384.0,3.0,2.0,1.0,4.0,570285.0,570285.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.07
466,1699380384.0,1993.0,0.0,1703548800.0,2.0,0.0,4696.0,1650.0,2.0,2.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
4911,1697048926.0,1911.0,0.0,1703808000.0,2.0,0.0,6020.0,2156.0,2.0,0.0,2.0,4.0,244447.15447154472,183784.94623655913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
38,1701352241.0,1965.0,0.0,1705017600.0,2.0,0.0,11326.0,1635.0,2.0,2.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6018,1701422731.0,2011.0,0.0,1705017600.0,2.0,0.0,7841.0,1946.0,2.0,3.0,1.0,3.0,283243.6614173228,255832.25806451612,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
1934,1700058156.0,1917.0,0.0,1704931200.0,1.0,0.0,6447.0,804.0,1.0,2.0,2.0,2.0,228275.70247933886,228275.70247933886,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
3712,1701099395.0,1949.0,0.0,1704931200.0,1.0,2.0,7492.0,1015.0,3.0,0.0,2.0,3.0,175455.03875968992,175455.03875968992,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
5535,1695068841.0,1953.0,0.0,1704758400.0,1.0,1.0,3049.0,1340.0,2.0,1.0,2.0,3.0,260635.74626865672,250075.95041322315,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
3809,1699625554.0,1954.0,0.0,1704412800.0,2.0,0.0,13504.0,1465.0,2.0,0.0,1.0,3.0,175455.03875968992,175455.03875968992,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
3931,1699621908.0,1926.0,0.0,1704931200.0,1.0,0.0,5358.0,1348.0,1.0,2.0,1.0,3.0,351393.78571428574,338264.57364341087,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4899,1696910108.0,1900.0,0.0,1701820800.0,1.0,0.0,2033.0,1824.0,1.0,0.0,3.0,5.0,244447.15447154472,183784.94623655913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
4611,1699369209.0,1999.0,1.0,1705017600.0,1.0,0.0,6970.0,1740.0,2.0,1.0,1.0,2.0,336884.1216216216,336884.1216216216,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
6328,1697643667.0,1996.0,0.0,1703808000.0,2.0,2.0,20909.0,2492.0,4.0,2.0,2.0,4.0,239801.9642857143,239801.9642857143,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
5987,1703787958.0,1961.0,0.0,1705017600.0,1.0,0.0,8777.0,1016.0,1.0,2.0,1.0,3.0,283243.6614173228,255832.25806451612,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,5.33
6402,1699621612.0,1948.0,0.0,1704240000.0,2.0,0.0,11853.0,1637.0,2.0,0.0,1.0,3.0,239801.9642857143,239801.9642857143,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
8006,1694104865.0,1973.0,0.0,1702598400.0,2.0,0.0,4792.0,2746.0,0.0,0.0,2.0,0.0,51394.02985074627,47327.27272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6036,1696008645.0,1947.0,0.0,1705017600.0,2.0,0.0,4356.0,1640.0,2.0,0.0,1.0,4.0,431431.53153153154,431431.53153153154,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5.33
798,1701990237.0,1968.0,0.0,1705017600.0,2.0,0.0,8468.0,1593.0,2.0,2.0,1.0,4.0,494053.8461538461,504408.4905660377,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
7460,1696446388.0,2004.0,0.0,1705017600.0,2.0,1.0,17860.0,3616.0,3.0,2.0,2.0,4.0,381542.78571428574,412295.0722891566,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
336,1701578080.0,1981.0,0.0,1704844800.0,2.0,0.0,11326.0,1546.0,2.0,2.0,2.0,3.0,239309.83606557376,243946.55172413794,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1527,1700853133.0,1981.0,0.0,1704931200.0,3.0,0.0,35284.0,2440.0,3.0,2.0,2.0,4.0,313479.05511811026,313479.05511811026,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
2386,1700251651.0,1986.0,0.0,1702857600.0,2.0,0.0,11238.0,1470.0,2.0,2.0,1.0,3.0,178189.2857142857,178189.2857142857,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
6208,1701127674.0,1979.0,0.0,1704931200.0,2.0,0.0,8712.0,1255.0,2.0,2.0,1.0,3.0,431431.53153153154,431431.53153153154,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4786,1696028300.0,1907.0,0.0,1703808000.0,1.0,1.0,3877.0,1963.0,2.0,0.0,3.0,5.0,244447.15447154472,183784.94623655913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
7752,1701883167.0,2002.0,0.0,1704931200.0,3.0,0.0,10890.0,2403.0,3.0,2.0,1.0,4.0,434089.0,435382.5581395349,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1142,1677889085.0,1915.0,0.0,1703721600.0,3.0,0.0,6534.0,5304.0,3.0,3.0,2.0,9.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.57
7705,1701464248.0,1993.0,1.0,1705017600.0,1.0,0.0,6500.0,1658.0,2.0,2.0,1.0,3.0,449961.6666666667,449909.4017094017,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,5.33
6403,1698380097.0,2023.0,0.0,1704153600.0,2.0,1.0,15246.0,1518.0,3.0,2.0,2.0,3.0,239801.9642857143,239801.9642857143,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1131,1688770077.0,1929.0,0.0,1704412800.0,3.0,0.0,7405.0,3834.0,3.0,3.0,2.0,7.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.08
754,1693066958.0,1989.0,0.0,1705017600.0,2.0,0.0,5663.0,1232.0,2.0,2.0,1.0,3.0,494053.8461538461,394272.7272727273,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2926,1691179480.0,1940.0,0.0,1703203200.0,2.0,0.0,22695.0,1970.0,2.0,0.0,2.0,3.0,240292.77777777778,240292.77777777778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
